orderId,storeId,orderDate,shipDate,shipMode,customerId,segment,managerId,productId,salePrice,quantity,discount,profit
CA-2015-124499,STO-F3F1EA,2015-10-09,2015-10-13,Standard Class,FM-14380,Consumer,EMP-2016-151048,OFF-AP-10002191,269.91,5,0.1,53.98200000000001
US-2017-128118,STO-67983C,2017-11-24,2017-12-01,Standard Class,MY-17380,Corporate,EMP-2016-151235,OFF-BI-10000216,11.673,3,0.7,-7.782
US-2017-128118,STO-67983C,2017-11-24,2017-12-01,Standard Class,MY-17380,Corporate,EMP-2016-151235,OFF-EN-10003448,64.84800000000001,7,0.2,24.318
CA-2014-125759,STO-882A92,2014-02-08,2014-02-09,First Class,NM-18445,Home Office,EMP-2016-151097,FUR-FU-10002111,14.56,2,0.0,5.5328
CA-2015-151869,STO-57DAA2,2015-09-25,2015-09-25,Same Day,CS-11950,Consumer,EMP-2016-152012,FUR-CH-10001545,102.582,1,0.1,6.838800000000001
CA-2015-151869,STO-57DAA2,2015-09-25,2015-09-25,Same Day,CS-11950,Consumer,EMP-2016-152012,OFF-PA-10002947,20.04,3,0.0,9.6192
US-2017-102183,STO-BB3185,2017-08-21,2017-08-28,Standard Class,PK-19075,Consumer,EMP-2016-152012,OFF-BI-10003476,32.088,7,0.2,11.2308
US-2017-102183,STO-BB3185,2017-08-21,2017-08-28,Standard Class,PK-19075,Consumer,EMP-2016-152012,OFF-BI-10001359,4305.552000000001,6,0.2,1453.1238
CA-2016-100510,STO-3EC14C,2016-05-12,2016-05-17,Standard Class,HM-14860,Corporate,EMP-2016-152012,FUR-FU-10000320,10.02,3,0.0,4.408800000000001
CA-2016-100510,STO-3EC14C,2016-05-12,2016-05-17,Standard Class,HM-14860,Corporate,EMP-2016-152012,TEC-PH-10001835,631.96,4,0.0,303.3408
CA-2017-146983,STO-68D97E,2017-09-02,2017-09-06,Standard Class,AH-10210,Consumer,EMP-2016-152047,OFF-BI-10003650,1577.94,3,0.0,757.4112
US-2014-134054,STO-73B722,2014-10-10,2014-10-10,Same Day,FC-14335,Corporate,EMP-2016-151387,OFF-AR-10000937,255.85,7,0.0,112.574
CA-2016-113236,STO-669760,2016-05-26,2016-05-29,Second Class,CP-12085,Corporate,EMP-2016-151403,OFF-ST-10000532,184.704,6,0.2,13.85279999999999
CA-2016-113236,STO-669760,2016-05-26,2016-05-29,Second Class,CP-12085,Corporate,EMP-2016-151403,TEC-AC-10001267,47.92,2,0.2,11.98
CA-2017-122539,STO-81EACE,2017-12-01,2017-12-05,Standard Class,SC-20305,Consumer,EMP-2016-151469,OFF-LA-10004853,15.936,4,0.2,5.1792
CA-2017-122539,STO-81EACE,2017-12-01,2017-12-05,Standard Class,SC-20305,Consumer,EMP-2016-151469,OFF-BI-10001759,8.001000000000001,7,0.7,-5.600699999999996
CA-2017-122539,STO-81EACE,2017-12-01,2017-12-05,Standard Class,SC-20305,Consumer,EMP-2016-151469,FUR-CH-10003379,398.972,2,0.3,-28.49799999999999
CA-2016-166772,STO-6417E3,2016-09-20,2016-09-24,Standard Class,HJ-14875,Home Office,EMP-2016-151166,FUR-BO-10002853,163.88,2,0.0,40.97
US-2017-152898,STO-0B45A7,2017-09-11,2017-09-15,Standard Class,CB-12025,Consumer,EMP-2016-151860,OFF-AP-10000027,67.9,5,0.0,20.37
CA-2016-160486,STO-6EC870,2016-12-30,2017-01-04,Standard Class,EH-14185,Consumer,EMP-2016-151403,OFF-PA-10002421,72.224,4,0.2,25.2784
CA-2017-102218,STO-6416A5,2017-09-02,2017-09-04,Second Class,LW-17215,Consumer,EMP-2016-151933,OFF-LA-10002475,11.696,2,0.2,3.9474
CA-2014-161032,STO-4DF080,2014-11-18,2014-11-23,Standard Class,MK-17905,Corporate,EMP-2016-151993,FUR-CH-10001482,392.9399999999999,3,0.0,43.22339999999998
CA-2015-102778,STO-B60638,2015-11-21,2015-11-24,First Class,JH-15820,Consumer,EMP-2016-151337,FUR-FU-10000087,18.176,1,0.2,4.771200000000001
CA-2017-154011,STO-9F12AD,2017-06-19,2017-06-26,Standard Class,DB-13270,Home Office,EMP-2016-151194,OFF-BI-10003166,6.887999999999998,3,0.8,-11.0208
CA-2017-154011,STO-9F12AD,2017-06-19,2017-06-26,Standard Class,DB-13270,Home Office,EMP-2016-151194,FUR-TA-10000688,457.4849999999999,3,0.3,-84.96150000000003
US-2017-165456,STO-169989,2017-11-30,2017-12-03,First Class,TB-21625,Consumer,EMP-2016-151469,FUR-CH-10003981,1079.316,6,0.3,-15.4188000000002
CA-2014-111857,STO-8E9979,2014-04-23,2014-04-26,Second Class,NM-18445,Home Office,EMP-2016-151713,OFF-PA-10001878,48.91,1,0.0,22.9877
CA-2014-163650,STO-19D713,2014-09-23,2014-09-25,First Class,TT-21220,Consumer,EMP-2016-151087,OFF-AR-10002375,9.84,3,0.0,2.853599999999999
CA-2014-163650,STO-19D713,2014-09-23,2014-09-25,First Class,TT-21220,Consumer,EMP-2016-151087,OFF-BI-10004965,34.5,3,0.0,15.525
CA-2017-124114,STO-1B400A,2017-03-02,2017-03-02,Same Day,RS-19765,Corporate,EMP-2016-151194,OFF-BI-10004022,0.5559999999999998,1,0.8,-0.9452
US-2017-116505,STO-C71A38,2017-11-17,2017-11-21,Second Class,TB-21625,Consumer,EMP-2016-151608,OFF-BI-10000050,43.8,6,0.0,20.586
CA-2017-161340,STO-D9CAFB,2017-05-28,2017-06-01,Standard Class,AM-10360,Corporate,EMP-2016-151081,OFF-PA-10002464,13.872,3,0.2,5.028600000000001
CA-2017-161340,STO-D9CAFB,2017-05-28,2017-06-01,Standard Class,AM-10360,Corporate,EMP-2016-151081,FUR-BO-10004709,115.96,4,0.5,-64.93759999999999
US-2015-163433,STO-CB4708,2015-04-18,2015-04-22,Second Class,MP-17965,Corporate,EMP-2016-151194,TEC-AC-10003590,41.42400000000001,2,0.2,8.284799999999997
US-2015-163433,STO-CB4708,2015-04-18,2015-04-22,Second Class,MP-17965,Corporate,EMP-2016-151194,TEC-PH-10003357,244.768,4,0.2,24.4768
US-2015-163433,STO-CB4708,2015-04-18,2015-04-22,Second Class,MP-17965,Corporate,EMP-2016-151194,OFF-AR-10003373,74.352,3,0.2,6.505799999999997
US-2015-163433,STO-CB4708,2015-04-18,2015-04-22,Second Class,MP-17965,Corporate,EMP-2016-151194,OFF-BI-10003676,4.311999999999999,2,0.8,-6.899200000000002
US-2015-163433,STO-CB4708,2015-04-18,2015-04-22,Second Class,MP-17965,Corporate,EMP-2016-151194,FUR-CH-10000225,56.686,1,0.3,-20.24500000000001
US-2015-163433,STO-CB4708,2015-04-18,2015-04-22,Second Class,MP-17965,Corporate,EMP-2016-151194,TEC-PH-10001870,97.968,2,0.2,6.122999999999994
US-2015-163433,STO-CB4708,2015-04-18,2015-04-22,Second Class,MP-17965,Corporate,EMP-2016-151194,OFF-AR-10003481,7.872,3,0.2,0.8855999999999988
US-2015-163433,STO-CB4708,2015-04-18,2015-04-22,Second Class,MP-17965,Corporate,EMP-2016-151194,OFF-PA-10003936,15.552,3,0.2,5.4432
US-2015-163433,STO-CB4708,2015-04-18,2015-04-22,Second Class,MP-17965,Corporate,EMP-2016-151194,OFF-BI-10000320,1.476,1,0.8,-2.2878
CA-2015-137603,STO-D9BC69,2015-09-19,2015-09-24,Standard Class,MH-17290,Home Office,EMP-2016-151387,OFF-AR-10001972,8.4,5,0.0,2.184
CA-2014-128237,STO-758730,2014-03-25,2014-03-30,Standard Class,CA-12265,Consumer,EMP-2016-151713,OFF-AR-10003829,6.56,2,0.0,1.902399999999999
CA-2014-128237,STO-758730,2014-03-25,2014-03-30,Standard Class,CA-12265,Consumer,EMP-2016-151713,OFF-AR-10003338,14.88,2,0.0,3.720000000000001
CA-2014-128237,STO-758730,2014-03-25,2014-03-30,Standard Class,CA-12265,Consumer,EMP-2016-151713,TEC-AC-10002558,45.48,4,0.0,15.918
CA-2014-128237,STO-758730,2014-03-25,2014-03-30,Standard Class,CA-12265,Consumer,EMP-2016-151713,OFF-AR-10000034,25.44,6,0.0,9.9216
US-2016-102141,STO-3EC14C,2016-08-26,2016-08-31,Standard Class,KD-16615,Corporate,EMP-2016-152012,OFF-BI-10001510,146.688,8,0.2,45.84
CA-2017-148642,STO-DEB890,2017-03-06,2017-03-12,Standard Class,DW-13540,Consumer,EMP-2016-151194,OFF-LA-10000134,4.928000000000001,2,0.2,1.7248
CA-2017-148642,STO-DEB890,2017-03-06,2017-03-12,Standard Class,DW-13540,Consumer,EMP-2016-151194,OFF-AR-10000588,63.488,4,0.2,4.761600000000001
CA-2015-111948,STO-50932F,2015-11-11,2015-11-11,Same Day,AG-10495,Corporate,EMP-2016-151048,OFF-ST-10003282,418.32,7,0.0,117.1296
CA-2015-111948,STO-50932F,2015-11-11,2015-11-11,Same Day,AG-10495,Corporate,EMP-2016-151048,OFF-AP-10002311,123.858,2,0.1,46.7908
CA-2016-161907,STO-81EACE,2016-04-05,2016-04-09,Standard Class,JH-16180,Consumer,EMP-2016-151469,TEC-PH-10000141,118.782,3,0.4,-27.71579999999999
CA-2016-161907,STO-81EACE,2016-04-05,2016-04-09,Standard Class,JH-16180,Consumer,EMP-2016-151469,OFF-SU-10000646,769.1840000000001,4,0.2,-163.4516
CA-2017-124940,STO-61962D,2017-02-21,2017-02-26,Standard Class,DK-13090,Consumer,EMP-2016-151194,TEC-AC-10002076,47.904,1,0.2,-2.994000000000002
US-2017-108343,STO-2596CD,2017-07-20,2017-07-25,Standard Class,AR-10825,Corporate,EMP-2016-152012,OFF-PA-10000743,13.36,2,0.0,6.4128
US-2017-108343,STO-2596CD,2017-07-20,2017-07-25,Standard Class,AR-10825,Corporate,EMP-2016-152012,FUR-CH-10002780,163.764,2,0.1,25.4744
US-2017-108343,STO-2596CD,2017-07-20,2017-07-25,Standard Class,AR-10825,Corporate,EMP-2016-152012,FUR-FU-10000747,183.92,4,0.0,31.26639999999998
US-2016-111563,STO-47CA36,2016-11-04,2016-11-08,Standard Class,SM-20005,Consumer,EMP-2016-151194,FUR-FU-10002445,11.376,3,0.6,-5.687999999999999
US-2016-111563,STO-47CA36,2016-11-04,2016-11-08,Standard Class,SM-20005,Consumer,EMP-2016-151194,FUR-FU-10000723,66.11200000000001,4,0.6,-84.29279999999999
CA-2017-121853,STO-4D7F2D,2017-09-23,2017-09-29,Standard Class,DB-13660,Consumer,EMP-2016-151713,OFF-PA-10003641,211.04,8,0.0,97.07839999999999
CA-2017-121853,STO-4D7F2D,2017-09-23,2017-09-29,Standard Class,DB-13660,Consumer,EMP-2016-151713,FUR-CH-10003973,594.816,2,0.2,59.48160000000001
CA-2017-121853,STO-4D7F2D,2017-09-23,2017-09-29,Standard Class,DB-13660,Consumer,EMP-2016-151713,OFF-BI-10000977,72.96000000000001,3,0.2,23.712
US-2017-130687,STO-C2E574,2017-09-07,2017-09-10,First Class,PF-19225,Consumer,EMP-2016-151166,FUR-FU-10004053,80.96,4,0.0,34.8128
US-2017-130687,STO-C2E574,2017-09-07,2017-09-10,First Class,PF-19225,Consumer,EMP-2016-151166,TEC-PH-10002033,455.712,2,0.2,34.17840000000001
US-2017-130687,STO-C2E574,2017-09-07,2017-09-10,First Class,PF-19225,Consumer,EMP-2016-151166,OFF-AR-10004260,25.98,1,0.0,7.2744
CA-2015-164497,STO-758730,2015-11-28,2015-11-30,First Class,AJ-10945,Consumer,EMP-2016-151713,OFF-AP-10004655,45.28,4,0.0,15.3952
US-2015-153283,STO-BB3185,2015-11-12,2015-11-18,Standard Class,EB-14110,Consumer,EMP-2016-152012,OFF-EN-10001539,15.56,2,0.0,7.3132
CA-2016-108056,STO-8E3E7B,2016-09-29,2016-10-03,Standard Class,ES-14080,Corporate,EMP-2016-151442,TEC-PH-10001817,859.2,3,0.2,75.18000000000006
CA-2017-127726,STO-02E871,2017-09-11,2017-09-13,Second Class,SS-20410,Consumer,EMP-2016-152047,OFF-AP-10002578,195.68,4,0.0,50.8768
CA-2017-127726,STO-02E871,2017-09-11,2017-09-13,Second Class,SS-20410,Consumer,EMP-2016-152047,OFF-FA-10000992,14.2,4,0.0,6.673999999999999
CA-2017-110198,STO-D7F697,2017-05-01,2017-05-02,First Class,AG-10900,Consumer,EMP-2016-151403,FUR-BO-10001798,314.352,3,0.2,-15.71759999999999
CA-2017-110198,STO-D7F697,2017-05-01,2017-05-02,First Class,AG-10900,Consumer,EMP-2016-151403,OFF-LA-10004409,4.608,2,0.2,1.4976
CA-2017-130715,STO-758730,2017-09-16,2017-09-20,Standard Class,CY-12745,Corporate,EMP-2016-151713,OFF-FA-10000621,17.9,5,0.0,8.771
CA-2014-155264,STO-758730,2014-10-19,2014-10-22,Second Class,RP-19270,Corporate,EMP-2016-151713,OFF-BI-10003196,2.992,1,0.2,1.122
CA-2014-155264,STO-758730,2014-10-19,2014-10-22,Second Class,RP-19270,Corporate,EMP-2016-151713,OFF-BI-10003727,20.064,6,0.2,7.022399999999999
CA-2014-155264,STO-758730,2014-10-19,2014-10-22,Second Class,RP-19270,Corporate,EMP-2016-151713,OFF-PA-10003228,146.73,3,0.0,68.9631
CA-2014-155264,STO-758730,2014-10-19,2014-10-22,Second Class,RP-19270,Corporate,EMP-2016-151713,OFF-LA-10002787,18.75,5,0.0,9.0
CA-2014-155264,STO-758730,2014-10-19,2014-10-22,Second Class,RP-19270,Corporate,EMP-2016-151713,TEC-PH-10001305,117.576,3,0.2,11.75760000000001
CA-2016-119123,STO-23F141,2016-03-13,2016-03-18,Standard Class,DB-13360,Home Office,EMP-2016-151713,OFF-BI-10001036,51.18400000000001,7,0.2,19.194
CA-2017-109085,STO-40A863,2017-02-17,2017-02-20,First Class,CK-12325,Home Office,EMP-2016-151081,FUR-TA-10001086,455.97,5,0.4,-106.393
CA-2017-109085,STO-40A863,2017-02-17,2017-02-20,First Class,CK-12325,Home Office,EMP-2016-151081,OFF-BI-10001525,5.715000000000002,5,0.7,-4.762500000000001
CA-2017-109085,STO-40A863,2017-02-17,2017-02-20,First Class,CK-12325,Home Office,EMP-2016-151081,TEC-PH-10000526,57.59399999999999,1,0.4,-11.5188
CA-2017-109085,STO-40A863,2017-02-17,2017-02-20,First Class,CK-12325,Home Office,EMP-2016-151081,FUR-FU-10004973,30.144,2,0.2,8.2896
CA-2017-109085,STO-40A863,2017-02-17,2017-02-20,First Class,CK-12325,Home Office,EMP-2016-151081,FUR-CH-10003981,899.43,5,0.3,-12.84900000000016
CA-2016-114860,STO-DD6CCF,2016-12-22,2016-12-28,Standard Class,DN-13690,Consumer,EMP-2016-151713,FUR-FU-10000277,842.72,8,0.0,202.2528
CA-2016-114860,STO-DD6CCF,2016-12-22,2016-12-28,Standard Class,DN-13690,Consumer,EMP-2016-151713,FUR-FU-10001934,41.96,2,0.0,10.9096
CA-2016-159009,STO-9251B5,2016-09-23,2016-09-27,Standard Class,DP-13105,Corporate,EMP-2016-151166,OFF-BI-10004970,13.216,4,0.2,4.4604
CA-2016-159009,STO-9251B5,2016-09-23,2016-09-27,Standard Class,DP-13105,Corporate,EMP-2016-151166,FUR-CH-10003396,184.752,3,0.2,-20.78460000000001
CA-2017-148411,STO-50D88A,2017-09-24,2017-09-26,First Class,RO-19780,Consumer,EMP-2016-151606,FUR-CH-10003973,520.4639999999999,2,0.3,-14.87039999999996
CA-2017-148411,STO-50D88A,2017-09-24,2017-09-26,First Class,RO-19780,Consumer,EMP-2016-151606,OFF-PA-10002109,11.424,3,0.2,3.712799999999999
CA-2015-110324,STO-32BF2D,2015-12-01,2015-12-05,Standard Class,MA-17560,Home Office,EMP-2016-151048,OFF-PA-10001826,19.44,3,0.0,9.3312
CA-2015-110324,STO-32BF2D,2015-12-01,2015-12-05,Standard Class,MA-17560,Home Office,EMP-2016-151048,OFF-AR-10000823,3.64,2,0.0,1.0192
CA-2015-110324,STO-32BF2D,2015-12-01,2015-12-05,Standard Class,MA-17560,Home Office,EMP-2016-151048,OFF-PA-10001776,18.54,2,0.0,8.713799999999999
CA-2016-168046,STO-3EC14C,2016-01-25,2016-01-28,Second Class,JD-15895,Corporate,EMP-2016-152012,OFF-BI-10003676,43.12,5,0.2,15.092
CA-2016-168046,STO-3EC14C,2016-01-25,2016-01-28,Second Class,JD-15895,Corporate,EMP-2016-152012,FUR-TA-10001095,313.722,3,0.4,-99.34529999999998
CA-2016-168046,STO-3EC14C,2016-01-25,2016-01-28,Second Class,JD-15895,Corporate,EMP-2016-152012,FUR-FU-10000747,45.98,1,0.0,7.816599999999994
CA-2016-168046,STO-3EC14C,2016-01-25,2016-01-28,Second Class,JD-15895,Corporate,EMP-2016-152012,OFF-ST-10004337,428.68,7,0.0,0.0
CA-2017-111591,STO-6417E3,2017-03-21,2017-03-25,Standard Class,PS-18970,Home Office,EMP-2016-151166,OFF-BI-10004410,30.576,6,0.2,10.3194
CA-2017-111591,STO-6417E3,2017-03-21,2017-03-25,Standard Class,PS-18970,Home Office,EMP-2016-151166,OFF-FA-10004838,13.02,7,0.0,0.3906000000000005
CA-2017-111591,STO-6417E3,2017-03-21,2017-03-25,Standard Class,PS-18970,Home Office,EMP-2016-151166,FUR-FU-10002364,22.14,3,0.0,6.420599999999998
CA-2017-111591,STO-6417E3,2017-03-21,2017-03-25,Standard Class,PS-18970,Home Office,EMP-2016-151166,OFF-ST-10001809,359.32,4,0.0,7.186399999999992
US-2014-166828,STO-CE0E9B,2014-08-22,2014-08-25,First Class,JF-15415,Consumer,EMP-2016-151483,OFF-PA-10001846,11.56,2,0.0,5.664400000000001
CA-2014-108147,STO-1C2625,2014-06-08,2014-06-13,Standard Class,RD-19480,Consumer,EMP-2016-152012,OFF-BI-10003876,68.48,2,0.2,25.68
CA-2014-108147,STO-1C2625,2014-06-08,2014-06-13,Standard Class,RD-19480,Consumer,EMP-2016-152012,OFF-ST-10003470,1676.88,6,0.0,83.84399999999994
CA-2016-154998,STO-6C5B18,2016-04-07,2016-04-09,First Class,ES-14080,Corporate,EMP-2016-151857,OFF-PA-10004243,37.94,2,0.0,18.2112
CA-2017-113460,STO-487B31,2017-11-07,2017-11-09,Second Class,KN-16390,Corporate,EMP-2016-151608,FUR-CH-10000422,272.97,3,0.0,43.67520000000002
CA-2015-111339,STO-BD0FE4,2015-05-29,2015-05-31,First Class,VP-21760,Corporate,EMP-2016-151081,FUR-FU-10002506,41.568,4,0.2,-4.156800000000002
CA-2015-111339,STO-BD0FE4,2015-05-29,2015-05-31,First Class,VP-21760,Corporate,EMP-2016-151081,FUR-CH-10000863,317.058,3,0.3,-86.05860000000001
CA-2015-111339,STO-BD0FE4,2015-05-29,2015-05-31,First Class,VP-21760,Corporate,EMP-2016-151081,OFF-FA-10002988,8.04,5,0.2,2.914499999999999
CA-2017-102820,STO-001362,2017-05-07,2017-05-11,Standard Class,CS-11950,Consumer,EMP-2016-151713,TEC-PH-10003437,419.944,7,0.2,52.49299999999997
CA-2016-149671,STO-6417E3,2016-06-05,2016-06-09,Standard Class,KB-16600,Corporate,EMP-2016-151166,OFF-SU-10002537,61.38,6,0.0,15.9588
CA-2015-126347,STO-EEAFB0,2015-12-14,2015-12-19,Second Class,AJ-10945,Consumer,EMP-2016-151713,TEC-AC-10003063,50.0,2,0.0,10.5
CA-2017-108756,STO-B99D1F,2017-12-25,2017-12-29,Standard Class,PO-18865,Consumer,EMP-2016-151857,TEC-AC-10003237,31.8,3,0.0,13.674
CA-2017-155362,STO-144500,2017-12-17,2017-12-21,Standard Class,DP-13105,Corporate,EMP-2016-151993,OFF-ST-10001031,32.56,2,0.0,8.465600000000002
CA-2016-117625,STO-F946EB,2016-05-10,2016-05-15,Standard Class,GM-14500,Consumer,EMP-2016-151606,OFF-EN-10001535,7.072,2,0.2,2.3868
CA-2014-154158,STO-543AE2,2014-12-23,2014-12-27,Second Class,CC-12670,Consumer,EMP-2016-151403,OFF-PA-10001295,45.528,3,0.2,15.9348
CA-2014-154158,STO-543AE2,2014-12-23,2014-12-27,Second Class,CC-12670,Consumer,EMP-2016-151403,FUR-CH-10004698,64.784,1,0.2,6.478400000000004
CA-2014-154158,STO-543AE2,2014-12-23,2014-12-27,Second Class,CC-12670,Consumer,EMP-2016-151403,OFF-ST-10000078,424.272,2,0.2,-10.60680000000005
CA-2014-154158,STO-543AE2,2014-12-23,2014-12-27,Second Class,CC-12670,Consumer,EMP-2016-151403,OFF-AR-10001868,1.344,1,0.2,0.504
CA-2014-154158,STO-543AE2,2014-12-23,2014-12-27,Second Class,CC-12670,Consumer,EMP-2016-151403,OFF-ST-10004950,83.92000000000002,5,0.2,-1.049000000000003
CA-2017-100433,STO-2596CD,2017-08-11,2017-08-16,Standard Class,SJ-20125,Home Office,EMP-2016-152012,OFF-PA-10003441,25.92,4,0.0,12.4416
CA-2017-163097,STO-9C3F01,2017-08-27,2017-08-31,Standard Class,SF-20200,Consumer,EMP-2016-151049,FUR-FU-10004973,120.576,8,0.2,33.1584
US-2017-127292,STO-9B765A,2017-01-19,2017-01-23,Standard Class,RM-19375,Consumer,EMP-2016-151382,OFF-PA-10000157,79.92,4,0.0,37.5624
US-2017-127292,STO-9B765A,2017-01-19,2017-01-23,Standard Class,RM-19375,Consumer,EMP-2016-151382,OFF-PA-10001970,12.28,1,0.0,5.771599999999999
US-2017-127292,STO-9B765A,2017-01-19,2017-01-23,Standard Class,RM-19375,Consumer,EMP-2016-151382,OFF-AP-10000828,542.9399999999999,3,0.0,152.0232
US-2017-127292,STO-9B765A,2017-01-19,2017-01-23,Standard Class,RM-19375,Consumer,EMP-2016-151382,OFF-EN-10001509,2.04,1,0.0,0.9587999999999999
CA-2015-163734,STO-22CE70,2015-06-19,2015-06-24,Standard Class,KM-16375,Home Office,EMP-2016-151194,OFF-ST-10003692,228.92,5,0.2,14.3075
CA-2017-162474,STO-E04261,2017-03-13,2017-03-16,First Class,FH-14275,Corporate,EMP-2016-151606,TEC-PH-10004700,7.992000000000001,1,0.2,2.597399999999999
CA-2015-130848,STO-9DDA31,2015-10-25,2015-10-25,Same Day,DG-13300,Corporate,EMP-2016-151933,FUR-CH-10000422,582.336,8,0.2,-29.11679999999996
CA-2014-125997,STO-7E8DC6,2014-09-20,2014-09-23,First Class,MW-18220,Consumer,EMP-2016-152012,TEC-PH-10003484,629.9499999999999,5,0.0,157.4875
CA-2014-125997,STO-7E8DC6,2014-09-20,2014-09-23,First Class,MW-18220,Consumer,EMP-2016-152012,FUR-CH-10001394,631.782,2,0.1,140.3959999999999
CA-2014-125997,STO-7E8DC6,2014-09-20,2014-09-23,First Class,MW-18220,Consumer,EMP-2016-152012,FUR-BO-10002213,801.5680000000001,2,0.2,-10.01960000000005
CA-2014-125997,STO-7E8DC6,2014-09-20,2014-09-23,First Class,MW-18220,Consumer,EMP-2016-152012,OFF-LA-10002762,75.17999999999999,6,0.0,35.33459999999999
CA-2014-125997,STO-7E8DC6,2014-09-20,2014-09-23,First Class,MW-18220,Consumer,EMP-2016-152012,OFF-AP-10003842,30.98,1,0.0,8.0548
CA-2014-125997,STO-7E8DC6,2014-09-20,2014-09-23,First Class,MW-18220,Consumer,EMP-2016-152012,TEC-PH-10003072,1349.91,9,0.0,661.4559
CA-2016-103128,STO-05B96A,2016-11-11,2016-11-15,Standard Class,SC-20845,Consumer,EMP-2016-151606,OFF-AR-10003394,14.112,6,0.2,1.234800000000001
CA-2015-167696,STO-44A1C7,2015-09-16,2015-09-21,Standard Class,BD-11500,Consumer,EMP-2016-151860,OFF-EN-10001539,31.12,4,0.0,14.6264
CA-2014-159814,STO-F45015,2014-06-24,2014-06-28,Standard Class,LP-17080,Consumer,EMP-2016-151049,FUR-FU-10001731,4.272,2,0.2,0.9611999999999998
CA-2016-105459,STO-3EC14C,2016-08-12,2016-08-17,Second Class,NP-18700,Consumer,EMP-2016-152012,FUR-TA-10001095,209.148,2,0.4,-66.2302
CA-2016-105459,STO-3EC14C,2016-08-12,2016-08-17,Second Class,NP-18700,Consumer,EMP-2016-152012,OFF-ST-10000078,1591.02,6,0.0,286.3835999999999
CA-2017-141663,STO-169989,2017-04-13,2017-04-17,Standard Class,DP-13105,Corporate,EMP-2016-151469,OFF-FA-10004076,7.92,5,0.2,1.682999999999999
CA-2014-152618,STO-ABAB68,2014-03-14,2014-03-17,First Class,RB-19465,Home Office,EMP-2016-151606,TEC-MA-10003626,574.91,2,0.3,156.047
CA-2014-152618,STO-ABAB68,2014-03-14,2014-03-17,First Class,RB-19465,Home Office,EMP-2016-151606,OFF-PA-10001215,8.448,2,0.2,2.64
CA-2017-162789,STO-BB3185,2017-09-22,2017-09-24,Second Class,LC-17140,Consumer,EMP-2016-152012,TEC-AC-10002842,1071.0,9,0.0,171.3600000000001
CA-2017-162789,STO-BB3185,2017-09-22,2017-09-24,Second Class,LC-17140,Consumer,EMP-2016-152012,FUR-FU-10004864,12.07,1,0.0,3.9831
US-2017-110149,STO-FBCE9F,2017-12-10,2017-12-13,First Class,WB-21850,Consumer,EMP-2016-151469,OFF-BI-10000014,3.273000000000001,1,0.7,-2.5093
US-2017-110149,STO-FBCE9F,2017-12-10,2017-12-13,First Class,WB-21850,Consumer,EMP-2016-151469,FUR-FU-10001475,87.92,5,0.2,15.386
CA-2016-108959,STO-79A7BF,2016-03-10,2016-03-14,Second Class,MH-17785,Corporate,EMP-2016-151049,OFF-ST-10001272,104.696,1,0.2,6.543499999999998
CA-2015-164777,STO-4D7F2D,2015-01-27,2015-01-29,First Class,SC-20305,Consumer,EMP-2016-151713,FUR-CH-10002024,2803.92,5,0.2,0.0
CA-2016-132017,STO-47CA36,2016-09-26,2016-09-27,First Class,MH-17620,Corporate,EMP-2016-151194,OFF-BI-10004001,6.815999999999998,2,0.8,-11.5872
CA-2015-127824,STO-9251B5,2015-10-18,2015-10-22,Standard Class,JC-15775,Consumer,EMP-2016-151166,TEC-PH-10004094,249.584,2,0.2,15.599
CA-2015-127824,STO-9251B5,2015-10-18,2015-10-22,Standard Class,JC-15775,Consumer,EMP-2016-151166,OFF-PA-10001184,17.94,3,0.0,8.790600000000001
CA-2015-127824,STO-9251B5,2015-10-18,2015-10-22,Standard Class,JC-15775,Consumer,EMP-2016-151166,FUR-FU-10002505,10.11,3,0.0,3.235199999999999
CA-2014-148285,STO-0AEA2F,2014-10-27,2014-11-01,Standard Class,RD-19810,Home Office,EMP-2016-151337,OFF-PA-10001166,10.368,2,0.2,3.6288
CA-2014-148285,STO-0AEA2F,2014-10-27,2014-11-01,Standard Class,RD-19810,Home Office,EMP-2016-151337,OFF-PA-10000349,11.952,3,0.2,4.0338
CA-2017-152926,STO-47CA36,2017-10-02,2017-10-04,Second Class,SC-20695,Corporate,EMP-2016-151194,OFF-AP-10004708,15.224,2,0.8,-38.82120000000001
CA-2017-152926,STO-47CA36,2017-10-02,2017-10-04,Second Class,SC-20695,Corporate,EMP-2016-151194,OFF-AP-10001947,21.98399999999999,6,0.8,-56.05920000000001
CA-2014-145254,STO-3A6535,2014-07-23,2014-07-27,Standard Class,NC-18535,Corporate,EMP-2016-151713,TEC-PH-10000441,604.752,6,0.2,60.47520000000006
CA-2014-145254,STO-3A6535,2014-07-23,2014-07-27,Standard Class,NC-18535,Corporate,EMP-2016-151713,OFF-SU-10004664,40.7,5,0.0,11.803
CA-2014-145254,STO-3A6535,2014-07-23,2014-07-27,Standard Class,NC-18535,Corporate,EMP-2016-151713,TEC-PH-10004531,302.376,3,0.2,37.797
CA-2014-145254,STO-3A6535,2014-07-23,2014-07-27,Standard Class,NC-18535,Corporate,EMP-2016-151713,TEC-AC-10002167,45.0,3,0.0,4.950000000000001
CA-2014-116246,STO-BB3185,2014-09-12,2014-09-17,Second Class,LW-17215,Consumer,EMP-2016-152012,FUR-CH-10002024,3785.292,6,0.1,420.5880000000002
